RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7631,15748986,Bischof,705,Germany,Male,42.0,8,166685.92,2,1.0,1.0,55313.51,0
7632,15793896,John,677,Spain,Male,40.0,7,95312.8,1,1.0,1.0,62944.75,0
7633,15620570,Sinnett,736,France,Male,43.0,4,202443.47,1,1.0,0.0,72375.03,0
7634,15727811,Ts'ui,661,Germany,Female,47.0,0,109493.62,1,0.0,0.0,188324.01,1
7635,15707681,Pokrovsky,501,Germany,Male,38.0,9,88977.39,2,0.0,1.0,133403.07,0
7636,15702030,Azarov,516,France,Female,29.0,2,104982.57,1,1.0,0.0,157378.5,0
7637,15673238,McCarthy,517,Germany,Female,59.0,8,154110.99,2,1.0,0.0,101240.08,1
7638,15604196,,766,France,Male,32.0,6,185714.28,1,1.0,1.0,102502.5,0
7639,15769356,Stevenson,520,Germany,Female,23.0,3,116022.53,2,1.0,1.0,37577.66,0
7640,15665590,Moore,541,France,Male,46.0,6,0.0,2,1.0,1.0,83456.67,0
