RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3261,15768072,Mitchell,688,Spain,Female,33.0,2,0.0,1,0.0,0.0,27557.18,1
3262,15650538,###,614,France,Male,not_a_number,3,0.0,2,1.0,1.0,5552.37,0
3263,15654456,Napolitano,511,Germany,Male,48.0,6,149726.08,1,0.0,0.0,88307.87,1
3264,15807525,Bailey,447,France,Male,43.0,2,0.0,2,1.0,0.0,33879.26,1
3265,15574372,Hoolan,738,France,Male,35.0,5,161274.05,2,1.0,0.0,181429.87,0
3266,15671249,Kent,422,France,Female,33.0,2,0.0,2,1.0,0.0,102655.31,0
3267,15779744,Chou,537,Spain,Male,30.0,1,103138.17,1,1.0,1.0,96555.42,0
3268,15624755,Pepper,707,Germany,Female,40.0,3,109628.44,1,1.0,0.0,189366.03,0
3269,15611430,Abramowitz,690,France,Male,54.0,5,0.0,1,1.0,0.0,12847.61,1
3270,15774744,Lord,664,Germany,Male,33.0,7,97286.16,2,1.0,0.0,,
