RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5161,15672299,Yeh,510,France,Male,44.0,6,0.0,2,1.0,1.0,175518.31,0
5162,15772250,Udegbunam,842,,Male,46.0,ERR_838,0.0,INVALID,0.0,0.0,17268.02,0
5163,15763922,Alexandrov,608,France,Male,31.0,7,79962.92,2,1.0,0.0,60901.72,0
5164,15633870,Ozioma,850,France,Female,36.0,10,0.0,2,1.0,1.0,100750.03,0
5165,15624323,Atkins,642,France,Male,36.0,4,not_a_number,2,1.0,1.0,195224.91,0
99999,15677828,Campos,850,France,Male,33.0,7,140956.99,1,0.0,0.0,3510.18,0
5167,15733014,Wood,455,Spain,Female,43.0,6,0.0,-9999,1.0,1.0,81250.79,0
5168,15587174,Kerr,726,France,Male,29.0,7,0.0,2,1.0,1.0,91844.14,1
5169,15579559,Chienezie,544,Spain,Male,30.0,8,145241.63,1,1.0,1.0,80676.83,0
5170,15775430,Tsou,651,Germany,Male,31.0,7,138008.06,2,1.0,0.0,129912.74,0
