RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4311,15657881,Onyemere,784,France,Male,38.0,5,136712.91,1,0.0,1.0,169920.92,0
4312,15719991,Korovina,727,Spain,Female,52.0,1,154733.97,1,1.0,0.0,80259.67,1
4313,15720687,Chidubem,576,France,Female,41.0,-42,112609.91,1,0.0,0.0,191035.18,1
4314,15687079,King,646,Spain,Male,69.0,10,115462.44,1,1.0,0.0,40421.87,0
4315,15582276,Greco,638,France,Male,34.0,5,133501.36,1,0.0,1.0,155643.04,0
4316,15763980,Beneventi,632,Germany,Male,30.0,1,58668.02,1,1.0,1.0,78670.52,0
4317,15720774,P'eng,850,Spain,Male,44.0,7,89118.26,1,1.0,0.0,104240.77,1
4318,15592194,Metcalf,492,France,Female,28.0,9,0.0,2,1.0,0.0,95957.09,0
4319,15803685,Greco,673,Germany,Female,77.0,10,76510.52,2,0.0,1.0,59595.66,0
4320,15759456,Lupton,609,Spain,Male,34.0,7,140694.78,2,1.0,0.0,46266.63,0
