RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2447,15568025,Hsueh,758,France,Male,51.0,8,81710.46,1,1.0,1.0,116520.07,0
2462,15592765,Marks,637,France,Male,40.0,8,125470.81,1,1.0,1.0,174536.17,0
7031,15610042,Brown,574,France,Male,33.0,8,100267.03,1,1.0,0.0,103006.27,0
680,15701109,Blakey,684,Spain,Female,38.0,3,0.0,2,1.0,0.0,44255.65,0
6568,15593425,Bracewell,662,Spain,,54.0,1,187997.15,1,0.0,0.0,111442.71,1
9972,15721377,Chou,833,France,Female,34.0,3,144751.81,1,0.0,0.0,166472.81,0
4843,15624820,Ross,683,Spain,Male,56.0,7,50911.21,3,0.0,0.0,97629.31,1
3386,15765982,Chin,735,France,Male,41.0,7,74135.85,1,1.0,1.0,11783.1,1
5758,15601417,T'ang,681,France,Male,32.0,3,148884.47,2,1.0,1.0,90967.37,0
1078,15729832,Cheng,658,France,Male,29.0,3,145512.84,1,1.0,0.0,20207.02,0
