RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5911,15700749,Powell,481,France,Female,39.0,6,0.0,1,1.0,1.0,24677.54,0
5912,15697567,Bazarova,752,France,Male,33.0,4,0.0,2,1.0,1.0,39570.78,0
5913,15715414,White,658,France,Female,38.0,6,102895.1,1,0.0,0.0,155665.76,0
5914,15639530,Buda,679,Spain,Male,42.0,2,0.0,1,1.0,1.0,168294.27,0
5915,15726058,Cattaneo,754,Germany,Male,27.0,7,117578.35,2,0.0,1.0,87908.01,0
5916,-42,Lo,679,France,Male,47.0,10,198546.1,2,1.0,0.0,191198.92,1
5917,15698872,Brown,633,Spain,Female,39.0,2,0.0,2,0.0,0.0,191207.03,0
5918,15812184,Rose,674,France,Female,31.0,1,0.0,1,1.0,0.0,128954.05,0
5919,15742609,Lombardo,600,Germany,Male,28.0,2,116623.31,1,0.0,1.0,59905.29,0
5920,15815043,McMillan,645,Spain,Male,49.0,8,0.0,2,1.0,0.0,162012.6,0
