RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5981,15781710,Carey,558,Spain,Female,31.0,7,0.0,2,1.0,0.0,166720.28,0
5982,15801296,Farber,634,Germany,Female,37.0,7,143258.85,2,1.0,0.0,192721.98,0
5983,15704378,Calabrese,655,Germany,Male,37.0,9,121342.24,1,1.0,1.0,180241.44,0
5984,15767891,Findlay,619,Germany,Female,28.0,6,99152.73,2,1.0,0.0,48475.12,0
5985,15640667,Yu,662,France,Female,41.0,4,0.0,2,1.0,0.0,126551.48,0
5986,15702145,Edments,705,Spain,Male,33.0,7,68423.89,1,1.0,1.0,64872.55,0
5987,15679738,Brown,527,Spain,Female,35.0,8,0.0,1,1.0,0.0,98031.53,1
5988,15636634,Lindon,630,Germany,Female,25.0,7,79656.81,1,1.0,0.0,93524.22,0
5989,15809227,Chukwudi,850,France,Male,35.0,2,0.0,2,1.0,1.0,56991.66,0
5990,15601811,Caldwell,668,France,Female,53.0,10,110240.04,1,0.0,0.0,183980.56,1
