RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3221,15674331,Bidwill,576,Germany,Male,30.0,7,132174.41,2,0.0,0.0,93767.03,0
3222,15619465,Cameron,555,Spain,Female,24.0,2,0.0,2,0.0,1.0,197866.55,0
3223,15575247,Cartwright,524,France,Male,30.0,1,0.0,2,1.0,0.0,126812.85,0
3224,15695679,Yao,776,Spain,Male,39.0,2,ERR_906,1,0.0,0.0,###,0
3225,15713463,Tate,645,Germany,Female,41.0,2,138881.04,1,1.0,0.0,129936.53,1
3226,15785170,Neal,850,Germany,Female,32.0,0,116968.91,1,0.0,0.0,175094.62,0
3227,15796351,Yao,603,Germany,Male,35.0,1,105346.03,2,1.0,1.0,130379.5,0
3228,15639576,Burns,691,France,Male,26.0,9,136623.19,1,,0.0,153228.0,0
3229,15693264,Onyinyechukwuka,583,France,Female,29.0,10,0.0,2,1.0,-9999,111285.85,0
3230,15589715,Fulks,584,France,Female,66.0,5,0.0,1,1.0,0.0,49553.38,1
