RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8971,15636105,Chung,758,Spain,Male,61.0,2,0.0,2,1.0,1.0,43982.41,0
8972,15583849,Ts'ai,408,France,Male,40.0,3,0.0,2,0.0,0.0,124874.23,0
8973,15718780,Cox,650,Spain,Female,32.0,4,79450.09,not_a_number,1.0,1.0,118324.75,0
8974,15739271,Lei,582,Germany,Male,33.0,2,122394.0,1,1.0,1.0,22113.93,0
8975,15697129,Ulyanova,706,Spain,Female,43.0,1,0.0,2,1.0,0.0,31962.77,0
8976,15763415,Gray,567,Germany,Male,41.0,0,134378.89,1,1.0,1.0,105746.94,0
8977,15796617,McGregor,720,France,Male,29.0,2,0.0,2,1.0,0.0,39925.52,0
8978,15626628,Tretiakova,631,Spain,Female,31.0,2,88161.85,2,1.0,0.0,127630.88,0
8979,15765857,Genovesi,623,Spain,Male,ERR_472,2,142412.13,1,1.0,0.0,28778.98,0
8980,15742511,Gordon,514,France,Male,35.0,3,121030.9,1,1.0,0.0,10008.68,0
