RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5362,15782735,Feng,589,France,Male,46.0,9,0.0,2,1.0,0.0,170676.67,0
4777,15677123,Aksyonova,767,Spain,Male,37.0,7,-9999,2,1.0,1.0,24734.25,0
28,15700772,Nebechi,571,France,Male,44.0,9,0.0,2,0.0,0.0,38433.35,0
4465,15710375,Gibson,641,France,Male,41.0,6,0.0,2,1.0,0.0,65396.79,0
1719,15762745,Macvitie,ERR_367,Spain,Male,32.0,8,0.0,1,1.0,0.0,133653.38,0
4007,-9999,Le Gallienne,654,France,Male,37.0,6,83568.55,1,1.0,0.0,47046.72,0
195,15679200,Crawford,580,,Male,29.0,,61710.44,2,1.0,0.0,128077.8,0
1727,15745107,Lung,776,Germany,Male,38.0,5,112281.7,1,0.0,1.0,99999,0
4035,15700749,Kirwan,601,Spain,Female,42.0,4,96763.89,1,1.0,1.0,UNKNOWN,0
5933,15749300,Teng,556,France,Female,47.0,2,139914.27,1,1.0,not_a_number,50390.98,0
