RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3991,15778752,Johnson,708,France,Male,32.0,10,86614.06,2,1.0,1.0,172129.26,0
3992,15601659,Fiorentino,496,Germany,Female,59.0,7,91680.1,2,1.0,0.0,163141.18,1
3993,15602811,Chioke,730,Germany,Male,38.0,0,38848.19,2,0.0,0.0,94003.11,0
3994,15779414,Rossi,696,Spain,Male,40.0,3,153639.11,1,1.0,1.0,138351.68,0
3995,15763097,Siciliano,809,Spain,Male,80.0,8,0.0,2,0.0,1.0,34164.05,0
3996,15633666,Efremov,701,Spain,Female,33.0,7,123870.07,1,1.0,0.0,97794.71,0
3997,15718789,Brigstocke,604,France,Male,30.0,5,0.0,2,1.0,0.0,75786.55,0
3998,15690620,Olisaemeka,665,France,Male,39.0,10,46323.57,1,1.0,0.0,136812.02,0
3999,15737071,Tang,639,France,Female,60.0,5,162039.78,1,1.0,1.0,84361.72,1
UNKNOWN,15665062,Lucchese,696,France,,19.0,1,110928.51,1,1.0,1.0,2766.63,-42
