RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7681,15665181,Chung,808,Spain,Male,25.0,7,0.0,2,0.0,1.0,23180.37,0
7682,15633608,Black,641,France,Male,33.0,2,146193.6,2,1.0,1.0,55796.83,1
7683,15805261,Balashov,700,Spain,Male,29.0,8,0.0,2,0.0,1.0,152097.02,0
7684,15740356,Palmer,660,Germany,Male,26.0,4,115021.76,1,0.0,1.0,162443.05,0
7685,15750769,Lea,-9999,Spain,Male,41.0,1,126773.43,1,1.0,1.0,55551.26,0
7686,15769980,Singleton,705,Germany,Female,40.0,3,92889.91,1,1.0,1.0,109496.69,0
7687,15675450,Burt,718,France,Male,48.0,9,0.0,2,1.0,1.0,72105.63,0
7688,15776494,Siciliano,754,France,Male,61.0,5,146622.35,1,1.0,1.0,41815.22,1
7689,15592412,Sun,713,Germany,Male,45.0,4,131038.14,1,1.0,0.0,74005.04,1
7690,15777452,Sauve,587,France,Female,46.0,6,88820.29,1,0.0,0.0,70224.34,0
