RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4071,15611551,Hill,676,Spain,Male,48.0,1,131659.59,2,0.0,1.0,14152.15,0
-42,15732430,H?,850,Spain,Female,54.0,4,120952.74,1,1.0,0.0,66963.15,0
4073,15741865,Ferrari,810,France,Female,38.0,9,153166.17,1,1.0,1.0,93261.69,0
4074,15634143,Onyemauchechi,581,Spain,Male,30.0,0,53291.86,1,0.0,0.0,196582.28,0
4075,15609676,Nkemakonam,718,France,Female,35.0,2,167924.95,1,1.0,0.0,43024.64,0
4076,15761600,White,713,France,Male,43.0,5,86394.14,1,1.0,1.0,130001.13,0
4077,15676404,Kirillov,672,France,Female,50.0,1,0.0,1,1.0,0.0,12106.82,1
4078,15659236,Iadanza,781,Spain,Male,33.0,3,0.0,2,1.0,1.0,42556.33,0
4079,15690620,Stiles,656,Spain,Male,47.0,1,0.0,2,1.0,1.0,197961.93,0
4080,15694601,Ankudinov,583,France,Female,31.0,4,158978.79,1,1.0,0.0,12538.92,0
