RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3071,15794661,Liu,674,Spain,Male,32.0,2,0.0,2,1.0,ERR_976,140579.17,0
3072,15581654,Long,798,France,Male,32.0,7,0.0,2,0.0,1.0,37731.95,0
3073,15644296,Scott,740,France,Female,30.0,8,105209.54,1,1.0,0.0,1852.58,0
3074,15614420,Gerasimova,531,Germany,Female,32.0,0,109570.21,2,1.0,1.0,172049.84,0
3075,15665159,Ifeatu,614,Germany,Female,44.0,6,118715.86,1,ERR_692,0.0,133591.11,1
3076,15594577,De Luca,556,France,Male,35.0,10,0.0,2,1.0,1.0,192751.18,0
3077,15584114,Ogbonnaya,678,Germany,Female,43.0,2,153393.18,2,1.0,1.0,193828.27,0
3078,15673367,Humffray,587,Germany,Male,33.0,6,132603.36,1,1.0,0.0,55775.72,0
3079,15685576,Degtyaryov,527,Spain,Female,36.0,6,0.0,2,1.0,1.0,102280.29,0
3080,15774727,Monaldo,757,Germany,Female,34.0,1,129398.01,2,0.0,0.0,44965.44,0
