RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6151,15625761,Maclean,632,Germany,Male,41.0,8,127205.32,4,1.0,0.0,93874.87,1
6152,15761525,Shaw,727,Spain,Female,31.0,10,96997.09,2,0.0,0.0,76614.04,0
6153,15735080,Cummins,508,France,Female,64.0,2,0.0,1,1.0,1.0,6076.62,0
6154,15619537,Lavrentiev,550,France,Male,31.0,5,142200.19,2,1.0,1.0,122221.71,0
6155,15598162,Saunders,754,Germany,Female,39.0,3,160761.41,1,1.0,1.0,24156.03,0
6156,15694300,Fiorentino,759,France,Male,26.0,4,0.0,2,1.0,0.0,135394.62,0
6157,15637235,Knight,794,Spain,Male,33.0,8,0.0,2,0.0,0.0,91340.02,0
6158,15612444,Manfrin,549,France,Male,29.0,3,0.0,2,1.0,0.0,146090.38,0
6159,15626457,Zetticci,671,France,Male,31.0,0,116234.61,1,1.0,0.0,172096.08,0
6160,15627995,Angelo,756,Germany,Female,26.0,5,155143.52,1,0.0,1.0,135034.57,1
