RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9461,15581089,Knight,744,Spain,Male,35.0,7,0.0,2,1.0,1.0,43036.6,0
9462,15728605,Hung,697,France,Male,40.0,4,0.0,2,0.0,1.0,26543.28,0
9463,15737385,Curtis,not_a_number,Spain,Female,46.0,ERR_440,0.0,2,1.0,0.0,171928.04,0
9464,15714789,Perez,664,France,Male,24.0,7,0.0,1,0.0,1.0,35611.35,0
9465,15786035,Gosnell,740,France,Male,39.0,9,0.0,2,1.0,0.0,19047.23,0
9466,15815259,Fang,835,France,Female,56.0,2,0.0,2,1.0,1.0,39820.13,0
9467,15592716,Clarke,559,France,Male,52.0,2,0.0,1,1.0,0.0,129013.59,1
9468,15734850,Milanesi,676,Spain,Male,36.0,1,82729.49,1,1.0,0.0,113810.12,0
,15748116,Chia,613,Germany,Female,45.0,9,142765.24,2,1.0,0.0,-42,0
9470,15674573,Gearhart,713,France,Female,25.0,4,121172.97,1,1.0,1.0,56268.98,0
