RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2131,15757568,Bogolyubov,704,France,Female,45.0,6,0.0,1,1.0,1.0,137739.45,0
2132,15792660,,614,France,Male,38.0,2,116248.88,1,1.0,not_a_number,105140.92,0
2133,15599722,Chia,609,Spain,Female,43.0,6,86053.52,2,1.0,1.0,113276.46,1
2134,15726354,Smith,688,France,Female,32.0,6,123157.95,1,1.0,0.0,172531.23,0
2135,15610355,Hunter,713,ERR_369,Male,44.0,1,63438.91,1,1.0,0.0,64375.4,0
2136,15704284,Ekechukwu,736,Germany,Male,57.0,9,95295.39,1,1.0,0.0,28434.44,1
2137,15621893,Bellucci,727,France,Male,18.0,4,133550.67,1,1.0,1.0,46941.41,0
2138,15588219,Ford,850,France,Female,38.0,1,106871.81,2,1.0,0.0,29333.01,ERR_141
2139,15688619,Scott,718,Spain,Male,45.0,3,105266.32,2,1.0,1.0,193724.51,0
2140,15765518,Gregson,643,France,Female,51.0,2,105229.53,1,1.0,0.0,34967.75,1
