RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4811,15799186,Sagese,632,France,Male,38.0,4,0.0,2,0.0,0.0,192505.62,0
4812,15686941,Hutchinson,575,Spain,Female,26.0,7,0.0,2,1.0,0.0,112507.63,0
4813,15601172,Nelson,672,France,Male,31.0,6,91125.75,1,1.0,0.0,177295.92,0
4814,15723858,Schiavone,517,Spain,Male,39.0,3,0.0,2,0.0,1.0,12465.51,0
4815,15615896,Chienezie,621,Spain,Male,39.0,8,0.0,2,1.0,0.0,36122.96,0
4816,15737647,Obioma,775,Germany,Female,77.0,6,135120.56,1,1.0,0.0,37836.64,0
4817,15582841,Butusov,600,France,Male,29.0,8,0.0,2,0.0,1.0,34747.43,0
4818,15760090,Pisano,ERR_667,France,Male,28.0,7,0.0,2,1.0,1.0,131097.9,0
4819,15577700,Stetson,752,France,###,36.0,1,86837.95,1,1.0,1.0,105280.55,0
4820,15683157,Waring,613,France,Male,26.0,4,100446.57,1,0.0,1.0,149653.81,0
