RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4441,15760121,Maynard,712,France,Male,32.0,ERR_667,100606.02,1,1.0,0.0,165693.06,0
4442,15628279,Murphy,624,France,Female,38.0,3,0.0,2,1.0,1.0,163666.85,0
4443,15766163,Zotova,676,France,Male,38.0,1,0.0,2,0.0,1.0,35644.79,0
4444,15566467,Hannah,683,Germany,Female,32.0,0,138171.1,2,1.0,1.0,188203.58,0
4445,15639049,Cartagena,489,France,Female,31.0,7,139395.08,1,0.0,1.0,6120.84,0
4446,15736413,Hall,739,France,Male,29.0,1,0.0,2,1.0,1.0,164484.78,0
4447,15634815,Hunt,701,France,Female,37.0,3,0.0,2,1.0,1.0,164268.28,0
4448,15716381,Greece,666,Germany,Female,,7,109062.28,1,1.0,1.0,99999,1
4449,15708162,Thomson,565,Germany,Female,40.0,1,89994.71,2,0.0,1.0,121084.27,0
4450,15569364,Victor,666,France,Male,36.0,3,0.0,2,1.0,0.0,35156.54,0
