RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5641,15800514,Kenechukwu,477,Germany,Female,24.0,2,95675.62,2,0.0,0.0,162699.7,1
5642,15662232,Learmonth,675,Germany,Male,42.0,2,92616.64,2,1.0,0.0,8567.18,0
5643,15737778,Dickson,782,Spain,Female,41.0,4,0.0,1,1.0,0.0,132943.88,0
5644,15782096,Volkova,616,Spain,Female,36.0,6,0.0,1,1.0,1.0,12916.32,1
5645,15783522,Mitchell,738,Spain,Female,37.0,8,100565.94,1,1.0,1.0,128799.86,0
5646,15785373,Wong,717,,Female,42.0,5,190305.78,1,1.0,0.0,99347.8,1
5647,15756272,James,526,Germany,Female,35.0,9,118536.4,1,1.0,0.0,40980.87,1
5648,15615245,Shao,660,France,Male,19.0,5,127649.64,1,1.0,1.0,40368.65,0
5649,15600174,Walton,525,France,Male,35.0,7,165358.77,1,0.0,1.0,94738.54,0
5650,15752956,Stanley,629,Spain,Male,29.0,6,0.0,2,1.0,1.0,88842.8,0
