RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9831,15775590,Lin,99999,France,Male,32.0,6,99162.29,1,1.0,0.0,128384.11,0
9832,15593283,Higgins,705,Germany,Female,48.0,1,156848.13,2,1.0,1.0,99475.95,1
9833,15814690,Chukwujekwu,595,Germany,Female,64.0,2,###,1,1.0,1.0,89935.73,1
9834,15807245,McKay,not_a_number,Germany,Female,41.0,1,200117.76,2,ERR_273,0.0,94142.35,0
9835,15799358,Vincent,516,France,Female,46.0,6,62212.29,1,0.0,1.0,171681.86,1
9836,15616172,Ubanwa,838,France,Male,31.0,2,0.0,2,1.0,0.0,8222.96,0
9837,15777958,Ch'ien,587,France,Male,39.0,10,0.0,2,1.0,1.0,170409.45,0
9838,15809124,T'ien,750,France,Male,38.0,5,151532.4,1,1.0,1.0,46555.15,0
9839,15616367,Ricci,581,Germany,Male,39.0,1,121523.51,1,0.0,0.0,161655.55,1
9840,15687385,McDowell,484,France,Male,41.0,5,0.0,1,1.0,1.0,74267.35,0
