RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9851,15626012,Obidimkpa,459,France,Male,26.0,4,149879.66,1,0.0,0.0,50016.17,0
9852,15792077,Degtyaryov,671,Germany,Male,ERR_518,8,119859.52,ERR_724,1.0,0.0,125422.66,0
9853,15718765,Maclean,501,Spain,Male,43.0,6,104533.24,1,0.0,0.0,81123.59,1
9854,15576615,Giordano,719,Spain,Male,37.0,10,145382.61,1,1.0,0.0,80408.59,0
9855,15752650,Saad,681,Spain,Female,37.0,6,121231.39,1,1.0,1.0,146366.08,0
ERR_130,15797502,Lord,INVALID,Spain,Male,24.0,2,141078.57,1,1.0,1.0,24402.87,0
9857,15687329,Hope,763,Germany,Female,32.0,1,108465.65,2,1.0,0.0,60552.44,1
9858,15779423,K?,716,France,Male,39.0,1,70657.61,2,1.0,1.0,76476.05,0
9859,15619514,Bull,507,Germany,Male,40.0,3,120105.43,1,1.0,0.0,92075.01,1
9860,15615430,Adams,678,Germany,Male,55.0,4,129646.91,1,1.0,1.0,184125.1,1
