RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2511,15607993,Milne,625,France,Female,52.0,2,79468.96,1,1.0,1.0,84606.03,0
2512,15693267,Dickson,679,Germany,Female,34.0,7,121063.85,1,1.0,0.0,56984.58,0
2513,15769522,O'Connor,734,France,Male,51.0,1,118537.47,1,1.0,1.0,not_a_number,0
2514,15755825,McGuirk,666,France,UNKNOWN,ERR_397,10,0.0,2,not_a_number,0.0,102999.33,0
2515,15598175,Toscani,592,Germany,Female,26.0,4,105082.07,2,1.0,0.0,132801.57,0
2516,15744327,Ruth,564,France,Male,40.0,4,0.0,1,1.0,0.0,85455.62,1
2517,15798666,Hughes,814,France,Female,36.0,6,0.0,2,1.0,1.0,98657.01,0
2518,15577064,Onyekaozulu,592,Germany,Male,36.0,2,104702.65,2,1.0,0.0,107948.72,0
2519,15759436,Aksenov,758,France,Female,50.0,2,95813.76,3,1.0,1.0,67944.09,1
2520,15776596,K'ung,###,Spain,Female,62.0,0,167026.61,2,1.0,1.0,192892.05,not_a_number
