RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4571,15760514,Sharp,789,Germany,Female,43.0,9,116644.29,2,1.0,1.0,60176.1,0
4572,15761775,Myers,598,Germany,Male,20.0,8,180293.84,2,1.0,1.0,29552.7,0
4573,15799964,Campbell,669,Germany,Female,30.0,7,139872.81,1,1.0,0.0,188795.85,0
4574,15693906,Abbott,645,France,Female,24.0,3,34547.82,1,1.0,1.0,11638.17,0
not_a_number,15772073,Preston,659,###,Female,32.0,9,0.0,2,1.0,1.0,93155.75,0
4576,15756926,Atherton,-42,Germany,INVALID,29.0,1,96462.25,2,0.0,1.0,48986.18,0
4577,15788118,,697,Spain,Female,40.0,7,130334.35,2,0.0,1.0,116951.1,0
4578,15703979,Evans,580,Germany,Male,39.0,3,119688.81,1,1.0,0.0,137041.26,0
4579,15801821,Cookson,691,France,Male,38.0,1,0.0,2,0.0,0.0,44653.5,0
4580,15711028,Nnachetam,534,France,Male,52.0,1,0.0,3,1.0,1.0,104035.41,1
