RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6183,15723786,Morris,709,France,Female,37.0,9,0.0,2,1.0,0.0,16733.59,0
1549,15618581,Diribe,668,Spain,Male,25.0,8,0.0,2,1.0,1.0,135112.09,0
1549,15618581,ERR_853,668,Spain,Male,25.0,8,0.0,2,1.0,1.0,135112.09,0
790,15653253,Pagnotto,704,Spain,Male,48.0,8,167997.6,1,1.0,1.0,173498.45,0
5182,15711287,,661,Spain,Female,35.0,5,128415.45,1,1.0,0.0,142626.49,0
4534,15633944,Ch'ang,850,Spain,Male,39.0,6,206014.94,2,0.0,1.0,not_a_number,1
8919,15578787,Goddard,641,France,Female,52.0,4,0.0,1,1.0,0.0,90964.54,1
2071,15750684,Jibunoh,719,France,Female,42.0,4,0.0,1,1.0,0.0,28465.86,1
4375,15792473,Onyekaozulu,688,Germany,Male,41.0,2,112871.19,2,0.0,###,65520.74,0
6118,15792922,Mullah,850,Spain,Male,,2,0.0,2,1.0,0.0,119969.99,0
